,id,pred_label,probs
605,605,org:founded_by,"[0, 0.012259151, 0.00014553758, 0.00028280026, 0.00015945199, 0.00028269674, 0.00027456824, 0.00021404288, 0.00024932678, 0.0002153533, 0.0001808593, 0.00019507868, 0.00015744049, 0.00013873736, 0.0003499585, 0.0001893539, 0.000229915, 0.00019290012, 0.00047198532, 0.00025711567, 0.00011948234, 0.0004979077, 0.000100810925, 0.00022857176, 0.00014898888, 0.00017788153, 0.00024041999, 0.00017962717, 0.9815031, 0.0003568608]"
606,606,org:place_of_headquarters,"[0, 8.1973776e-05, 0.00029390454, 0.00010721456, 4.107836e-05, 0.0001500751, 2.4195933e-05, 0.9927706, 6.47833e-05, 9.8614066e-05, 8.062412e-05, 0.000119096556, 3.6110192e-05, 6.551495e-05, 4.5871e-05, 0.00011107797, 6.0739534e-05, 7.402099e-05, 0.00015322198, 0.000102042926, 0.0048844004, 0.00010063272, 0.00012656116, 4.2506676e-05, 3.7256454e-05, 4.428636e-05, 9.412117e-05, 6.772677e-05, 7.8487734e-05, 4.3133918e-05]"
607,607,per:children,"[0, 0.00016196724, 0.00029936148, 0.00010078896, 9.584534e-05, 0.000185334, 0.00011766175, 0.0002444884, 6.3628904e-05, 0.00014968553, 0.9928564, 0.00025159, 5.770891e-05, 0.00057352317, 0.00012598632, 0.00017508557, 0.0013954309, 0.0009277435, 0.00012592482, 0.00014374044, 0.00012834578, 0.00035925227, 0.00025627637, 0.00018917402, 0.000121337485, 0.0001760715, 0.0002270344, 0.00016953312, 0.00024509346, 7.6005235e-05]"
608,608,org:top_members/employees,"[0, 0.9993333, 3.5685032e-05, 2.4275738e-05, 7.770578e-05, 2.8731542e-05, 3.112409e-05, 6.9780767e-06, 1.4054866e-05, 2.044971e-05, 1.417894e-05, 1.9518013e-05, 1.2790854e-05, 1.2697513e-05, 7.683799e-05, 1.6584956e-05, 1.3715885e-05, 1.34046995e-05, 1.031293e-05, 3.642441e-05, 2.406625e-05, 1.261717e-05, 3.0455802e-05, 1.5972977e-05, 2.2241347e-05, 1.620868e-05, 7.493698e-06, 1.4381145e-05, 4.5292192e-05, 1.2282838e-05]"
609,609,per:alternate_names,"[0, 2.3037297e-05, 1.6690654e-05, 5.3237396e-05, 9.997179e-05, 9.416735e-05, 0.00029412052, 1.6208765e-05, 6.197169e-05, 2.0429858e-05, 3.0534367e-05, 3.3798464e-05, 0.9983632, 4.20013e-05, 4.982909e-05, 3.761297e-05, 7.56102e-05, 6.9468566e-05, 2.376858e-05, 2.7357468e-05, 2.7397571e-05, 5.999174e-05, 2.7104837e-05, 3.5785553e-05, 2.737083e-05, 0.00012855449, 0.00017856741, 3.139614e-05, 1.7611637e-05, 3.320954e-05]"
610,610,per:spouse,"[0, 0.00035941275, 0.00018374943, 0.00024750349, 0.00030458317, 0.00012678331, 0.0007638548, 0.00012133241, 0.00027543682, 0.00023319016, 0.0012441038, 0.00041733347, 0.0011206662, 0.0010522545, 0.25924432, 0.00017966825, 0.0060968422, 0.7242341, 0.00036668053, 0.00018537155, 0.00019162979, 0.0005199508, 0.00032885085, 0.00024665895, 0.0003452222, 0.0002442619, 0.0001763653, 0.0004917089, 0.0004302658, 0.00026787652]"
611,611,no_relation,"[0.940582275390625, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055, 0.002048887055]"
612,612,org:top_members/employees,"[0, 0.9993987, 1.9701221e-05, 1.5028203e-05, 6.764836e-05, 1.5772508e-05, 3.2736578e-05, 7.4504055e-06, 1.1876682e-05, 1.5123899e-05, 1.4159111e-05, 2.280087e-05, 1.1721133e-05, 1.2655016e-05, 8.4519255e-05, 1.9376848e-05, 1.250758e-05, 1.28166985e-05, 9.5478445e-06, 2.5783998e-05, 1.7373537e-05, 1.3817615e-05, 2.7999371e-05, 1.6855462e-05, 2.2193983e-05, 1.4787989e-05, 7.915441e-06, 1.1624241e-05, 4.8275335e-05, 9.254088e-06]"
613,613,no_relation,"[0.9215087890625, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481, 0.002706593481]"
614,614,org:member_of,"[0, 0.0017140768, 0.0014661275, 0.005341964, 0.00014810174, 0.0052284193, 0.000108937085, 0.00052570755, 0.00012575371, 0.00018110397, 0.00013717251, 5.8082493e-05, 0.00012212296, 0.00011698662, 8.873837e-05, 5.80258e-05, 0.00016602813, 0.00013334223, 0.0002174952, 0.00089012017, 0.9809132, 0.00016578511, 0.00017596108, 0.00013478234, 0.0001691375, 0.0002485693, 9.473865e-05, 7.1233684e-05, 0.0011274172, 7.07484e-05]"
615,615,org:place_of_headquarters,"[0, 0.00016906287, 0.00078326714, 0.00033368662, 6.601229e-05, 0.00034884785, 4.5547113e-05, 0.9206265, 0.0001055904, 0.0001927697, 0.00013045044, 0.00013205259, 6.517955e-05, 7.9859645e-05, 9.8709854e-05, 6.6660104e-05, 0.00014681266, 0.00010673078, 0.00013224618, 0.00015975318, 0.075275004, 0.00018089154, 0.00014659775, 8.7366716e-05, 9.539298e-05, 9.741703e-05, 8.33659e-05, 7.7327066e-05, 0.00011489748, 5.2067255e-05]"
616,616,no_relation,"[0.9973068237304688, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05, 9.2868147e-05]"
617,617,no_relation,"[0.90142822265625, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805, 0.003399026805]"
618,618,org:dissolved,"[0, 0.00062485377, 0.00033173585, 0.00040100398, 0.00015429032, 0.00015212095, 0.00010113668, 0.00034863365, 0.00033671322, 0.0005422201, 0.00018502236, 0.00011129406, 6.829897e-05, 0.00023105244, 0.00018448109, 7.4938514e-05, 0.00014416593, 0.00032775095, 0.0059764045, 0.0006404531, 0.00037336783, 0.00018188723, 0.9837135, 0.00043234832, 0.0033198795, 0.00011404463, 0.0001711177, 0.0003264333, 0.000254506, 0.00017637723]"
619,619,org:product,"[0, 0.015527897, 0.41682947, 0.51673025, 0.0023611628, 0.0073134014, 0.00077839126, 0.0008764518, 0.0019291255, 0.014374988, 0.0012438657, 0.0006896165, 0.00044438106, 0.0014832705, 0.00060443836, 0.00046208318, 0.0018706858, 0.0006716709, 0.0008854851, 0.002131376, 0.0020426682, 0.00051599473, 0.002376271, 0.0011364303, 0.0013202147, 0.0009257176, 0.00041058415, 0.0013548264, 0.0018336079, 0.00087559625]"
620,620,org:top_members/employees,"[0, 0.4997635, 0.0043492108, 0.003040689, 0.0006141444, 0.0013483508, 0.0005049348, 0.0005943778, 0.00074624526, 0.46220565, 0.00075762684, 0.00072046585, 0.00027722237, 0.00045840343, 0.00025563873, 0.00035770287, 0.0011665088, 0.00057132856, 0.0024230655, 0.0020534187, 0.00094795984, 0.0005153968, 0.0051799687, 0.0009581978, 0.0006598466, 0.0010281217, 0.00037050204, 0.0005255621, 0.0069772205, 0.0006287084]"
621,621,per:title,"[0, 0.0005226323, 9.84758e-05, 0.00016283551, 0.94114256, 8.308706e-05, 0.02754565, 7.4043644e-05, 0.0010246394, 0.00019824781, 0.00028252468, 0.0004998268, 0.0005204359, 0.00018121318, 0.02226362, 0.0012383674, 0.0010357056, 0.0006151352, 0.00014356156, 0.0001257067, 0.00011901671, 0.0005338519, 0.00017623919, 0.00014525383, 0.00021227387, 0.00013084202, 0.00013632016, 0.00023234174, 0.0003118876, 0.00024372998]"
622,622,per:spouse,"[0, 6.459841e-05, 5.54702e-05, 6.889908e-05, 9.181284e-05, 5.956898e-05, 6.625959e-05, 6.1280116e-05, 8.981748e-05, 7.27364e-05, 0.00049706316, 0.0001137619, 0.0001666071, 0.004075387, 0.002580374, 6.967721e-05, 0.0014817843, 0.98752326, 0.000115159106, 4.007091e-05, 6.0036185e-05, 0.0019784414, 0.00012853202, 5.445046e-05, 6.937169e-05, 4.2158314e-05, 6.0388993e-05, 0.0001445124, 7.4643314e-05, 9.389838e-05]"
623,623,no_relation,"[0.8060302734375, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261, 0.006688611261]"
624,624,per:title,"[0, 0.0007645198, 0.0002725147, 0.0007543686, 0.90536284, 0.0003772424, 0.0012490688, 0.00020671176, 0.0011924519, 0.00014888891, 0.0002830939, 0.0005932683, 0.0004781615, 0.00021897173, 0.0026442786, 0.0008320592, 0.00050701585, 0.08004224, 0.00022903265, 0.0001880295, 0.00034821144, 0.0007465362, 0.00041270442, 0.00018656625, 0.00021410825, 0.00041129623, 0.00021452684, 0.00034231108, 0.00031766997, 0.00046130517]"
625,625,org:founded_by,"[0, 0.054378863, 0.00021697996, 0.00040003835, 0.00019055144, 0.00051519787, 0.00014195194, 0.00031632118, 0.00024383805, 0.00028717116, 0.00021825504, 0.00015229221, 0.000101151694, 0.00013934236, 0.00039600566, 0.00014631503, 0.00019232748, 0.00016298729, 0.0010306145, 0.00045557722, 0.00026481296, 0.0005486932, 0.00026410274, 0.000320128, 0.00015804985, 0.0002146616, 0.00017256968, 0.0001481844, 0.93788916, 0.0003338164]"
626,626,no_relation,"[0.84814453125, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474, 0.005236395474]"
627,627,per:alternate_names,"[0, 1.6527201e-05, 1.38765845e-05, 5.484947e-05, 0.000102259866, 0.00014730533, 0.00035509674, 1.4443463e-05, 8.8823224e-05, 1.9664907e-05, 3.2980803e-05, 3.2232532e-05, 0.9982875, 3.8502018e-05, 3.8127855e-05, 4.575578e-05, 6.086123e-05, 2.950611e-05, 2.5127247e-05, 2.5460708e-05, 2.1682206e-05, 5.1987514e-05, 2.0871945e-05, 3.5469722e-05, 3.078655e-05, 9.006793e-05, 0.00021898253, 3.7408656e-05, 2.383651e-05, 4.0143426e-05]"
628,628,per:employee_of,"[0, 0.00011694409, 3.401606e-05, 6.0996535e-05, 0.0011375115, 3.1644584e-05, 0.9906628, 2.0016545e-05, 0.00061304244, 7.0035385e-05, 4.8393802e-05, 0.00017923501, 0.0033108415, 3.526763e-05, 0.0010176691, 0.001681133, 0.000111072404, 8.903156e-05, 4.699658e-05, 4.0119867e-05, 3.04918e-05, 6.198735e-05, 4.4408647e-05, 8.0217585e-05, 6.962622e-05, 8.5746324e-05, 9.036738e-05, 6.844643e-05, 7.408055e-05, 8.777973e-05]"
629,629,no_relation,"[0.9935874938964844, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209, 0.0002211209]"
630,630,no_relation,"[0.978515625, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517, 0.000740840517]"
631,631,no_relation,"[0.914306640625, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427, 0.002954943427]"
632,632,per:children,"[0, 0.0001721692, 0.00037031237, 0.000121491576, 0.00010601859, 0.00024111396, 5.6941954e-05, 0.00022310288, 6.3029e-05, 0.00013008711, 0.99120915, 0.00015714501, 4.7530346e-05, 0.0008133911, 0.00018462041, 7.477572e-05, 0.00083186734, 0.0020892732, 0.00022847725, 0.0001552384, 0.00015791423, 0.0008837903, 0.00035935742, 0.00014364219, 0.00022408548, 0.00019657539, 0.00014113929, 0.00016221253, 0.00037909407, 7.6474265e-05]"
633,633,no_relation,"[0.9395751953125, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955, 0.002083613955]"
634,634,no_relation,"[0.728759765625, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153, 0.00935311153]"
635,635,org:political/religious_affiliation,"[0, 0.002628546, 0.081393234, 0.014061391, 0.00026911355, 0.053170886, 0.00032177233, 0.0015077895, 0.0012464968, 0.0007940644, 0.0005999769, 0.00013387293, 0.00025628888, 0.00075548503, 0.0005511077, 0.00015169792, 0.0006592676, 0.00045733072, 0.0024801658, 0.7983086, 0.027104039, 0.0008350216, 0.0015400638, 0.0007318837, 0.0007821354, 0.000842393, 0.0005091938, 0.0005101893, 0.002349894, 0.005048134]"
636,636,no_relation,"[0.797607421875, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418, 0.006979054418]"
637,637,no_relation,"[0.9815673828125, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489, 0.000635607489]"
638,638,per:title,"[0, 7.230568e-05, 2.280204e-05, 3.369923e-05, 0.99397486, 4.38235e-05, 0.0027593444, 2.0459587e-05, 0.0002086623, 2.1800395e-05, 3.247159e-05, 0.00021465616, 0.0001711388, 2.403676e-05, 0.0010210713, 0.0005973331, 7.452809e-05, 0.00010601471, 3.4701116e-05, 3.0296424e-05, 2.726383e-05, 0.00011315037, 3.6975238e-05, 3.4768957e-05, 5.0366714e-05, 5.8170215e-05, 6.3374835e-05, 5.894218e-05, 3.8749717e-05, 5.4300086e-05]"
639,639,no_relation,"[0.755126953125, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168, 0.008443898168]"
640,640,no_relation,"[0.69775390625, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095, 0.010422279095]"
641,641,org:place_of_headquarters,"[0, 0.00016041074, 0.0016230604, 0.00023257149, 5.6467787e-05, 0.0002001346, 2.3654495e-05, 0.99454194, 0.00010066472, 0.00012982532, 0.00014841002, 0.00016356457, 4.3295353e-05, 8.284498e-05, 4.6722096e-05, 8.3453975e-05, 8.46441e-05, 0.00011869892, 0.00021049593, 0.00011072063, 0.00079411233, 0.000102349855, 0.00020685335, 6.0996645e-05, 5.5919027e-05, 4.9881335e-05, 0.00012360829, 0.00021023912, 0.00017171787, 6.281008e-05]"
642,642,org:top_members/employees,"[0, 0.8507377, 0.00031484241, 0.0003543084, 0.00014611961, 0.00019600235, 9.979099e-05, 0.0003202424, 0.00018937002, 0.00026481462, 0.00017066438, 0.0002277556, 6.805154e-05, 0.00010970604, 0.00026888636, 0.000109598965, 0.0001931993, 0.0003456575, 0.00017668473, 0.00037290182, 0.00021208439, 0.0001655752, 0.00018282814, 0.00020495786, 0.00011099922, 7.621411e-05, 9.786086e-05, 0.00017267613, 0.14384842, 0.00026217708]"
643,643,per:title,"[0, 0.00018230373, 1.9670335e-05, 3.4793284e-05, 0.99564195, 3.6552174e-05, 0.0010802752, 1.9102417e-05, 0.00015456816, 2.2398512e-05, 3.346037e-05, 0.00010144874, 0.00016103966, 2.4648047e-05, 0.0013952523, 0.0003353079, 0.00011326408, 6.86227e-05, 2.7550639e-05, 3.3821747e-05, 3.8399983e-05, 0.00017025798, 3.1494565e-05, 2.0836971e-05, 3.7037255e-05, 3.6713158e-05, 3.6356374e-05, 4.656868e-05, 5.3131185e-05, 4.3132117e-05]"
644,644,per:origin,"[0, 0.00020302345, 8.438519e-05, 6.559102e-05, 0.00067584123, 0.00010450752, 0.0076556886, 0.0003823193, 0.00020753381, 0.00017656217, 0.00026647866, 0.11184229, 0.0006094547, 0.0002656991, 0.00037588688, 0.84270835, 0.00025878492, 0.00017553066, 0.00016946688, 0.00011146518, 0.00021898541, 0.0001529511, 0.0001371045, 0.00022837688, 0.00033727207, 0.00025954418, 0.03081579, 0.0010225151, 0.00028630893, 0.0002023307]"
645,645,no_relation,"[0.9900665283203125, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506, 0.000342533506]"
646,646,no_relation,"[0.88873291015625, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202, 0.003836796202]"
